qa_id,step,country,map_no,template_no,source_index,ability_level,reward_pattern,correct_count,mean_reward,signal_class,clipped_ratio,entropy,grad_norm,selection_reason
mapwise_usa_map_15912_t9_src2927,1085,usa,map_15912,9,2927,L1,"1,1,0,0",2,0.5,mixed,0.25,0.3080127164721489,0.040283203125,retain_all_mixed_signal
mapwise_usa_map_584_t41_src2461,1086,usa,map_584,41,2461,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.2922566272318363,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_1136_t2_src2489,1087,usa,map_1136,2,2489,L0,"1,0,1,1",3,0.75,mixed,0.0,0.18824245780706406,0.0155029296875,retain_all_mixed_signal
mapwise_india_map168_3C_t39_src1948,1088,india,map168_3C,39,1948,L2,"0,0,1,0",1,0.25,mixed,0.5,0.18516720086336136,0.055419921875,retain_all_mixed_signal
mapwise_usa_map_957_t41_src2443,1089,usa,map_957,41,2443,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.293142344802618,0.0,balance_L0_easy_all_correct
mapwise_usa_map_11175_t12_src2869,1091,usa,map_11175,12,2869,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.16693317145109177,0.0,balance_L2_easy_all_correct
mapwise_usa_map_1220_t9_src2434,1096,usa,map_1220,9,2434,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.22966743633151054,0.0,balance_L1_easy_all_correct
mapwise_usa_map_14598_t39_src2640,1099,usa,map_14598,39,2640,L2,"1,1,0,0",2,0.5,mixed,0.0,0.24088666588068008,0.0179443359375,retain_all_mixed_signal
mapwise_usa_map_1347_t29_src2905,1100,usa,map_1347,29,2905,L2,"0,0,1,0",1,0.25,mixed,0.75,0.046279873698949814,0.09228515625,retain_all_mixed_signal
mapwise_usa_map_19332_t20_src2169,1101,usa,map_19332,20,2169,L3,"0,0,1,0",1,0.25,mixed,0.75,0.0735742524266243,0.041259765625,retain_all_mixed_signal
mapwise_usa_map_1220_t41_src2428,1103,usa,map_1220,41,2428,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.2961770072579384,0.0,balance_L0_hard_nonfullclip
mapwise_china_map19_0C_t31_src0826,1104,china,map19_0C,31,826,L2,"1,1,1,0",3,0.75,mixed,0.25,0.259905569255352,0.054931640625,retain_all_mixed_signal
mapwise_china_map11_5C_t7_src0100,1105,china,map11_5C,7,100,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.2970951795578003,0.0,balance_L0_easy_all_correct
mapwise_china_map22_8D_t3_src0477,1107,china,map22_8D,3,477,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.08612633869051933,0.0,balance_L0_easy_all_correct
mapwise_china_map21_0C_t20_src0641,1109,china,map21_0C,20,641,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.19409698992967606,0.0,balance_L3_hard_nonfullclip
mapwise_india_map8_6C_t18_src1083,1110,india,map8_6C,18,1083,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.2601426877081394,0.0,balance_L3_easy_all_correct
mapwise_usa_map_2632_t29_src3005,1111,usa,map_2632,29,3005,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.0949864313006401,0.0,balance_L2_hard_nonfullclip
mapwise_india_map97_6D_t21_src1607,1113,india,map97_6D,21,1607,L2,"0,0,1,1",2,0.5,mixed,0.5,0.12432875856757164,0.06591796875,retain_all_mixed_signal
mapwise_china_map13_0D_t41_src0550,1114,china,map13_0D,41,550,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.353732630610466,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_4270_t2_src2353,1116,usa,map_4270,2,2353,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.14590768329799175,0.0,balance_L0_easy_all_correct
mapwise_india_map7_5C_t3_src1063,1117,india,map7_5C,3,1063,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.12419959530234337,0.0,balance_L0_easy_all_correct
mapwise_china_map23_4D_t19_src0705,1121,china,map23_4D,19,705,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.14285746589303017,0.0,balance_L1_easy_all_correct
mapwise_usa_map_488_t19_src2470,1124,usa,map_488,19,2470,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.1648702546954155,0.0,balance_L1_easy_all_correct
mapwise_india_map55_6D_t16_src1334,1125,india,map55_6D,16,1334,L1,"0,1,1,1",3,0.75,mixed,0.0,0.21266721934080124,0.1328125,retain_all_mixed_signal
mapwise_india_map53_6D_t3_src1326,1127,india,map53_6D,3,1326,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.08564689755439758,0.0,balance_L0_easy_all_correct
mapwise_usa_map_11274_t3_src2566,1128,usa,map_11274,3,2566,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.10207680985331535,0.0,balance_L0_easy_all_correct
mapwise_india_map158_0D_t30_src1855,1130,india,map158_0D,30,1855,L2,"1,1,0,1",3,0.75,mixed,0.25,0.17981073260307312,0.039306640625,retain_all_mixed_signal
mapwise_china_map23_5C_t20_src0219,1133,china,map23_5C,20,219,L3,"0,0,0,1",1,0.25,mixed,0.5,0.21251900494098663,0.050537109375,retain_all_mixed_signal
mapwise_usa_map_19_t36_src2398,1136,usa,map_19,36,2398,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.30396968871355057,0.0,balance_L3_easy_all_correct
mapwise_india_map67_7D_t30_src1414,1138,india,map67_7D,30,1414,L2,"0,0,1,1",2,0.5,mixed,0.5,0.1066933423280716,0.03173828125,retain_all_mixed_signal
mapwise_india_map33_5D_t32_src1250,1139,india,map33_5D,32,1250,L2,"1,1,0,1",3,0.75,mixed,0.0,0.2759329341351986,0.11376953125,retain_all_mixed_signal
mapwise_india_map170_8C_t6_src1976,1142,india,map170_8C,6,1976,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.1136847659945488,0.0,balance_L0_easy_all_correct
mapwise_china_map23_5C_t9_src0213,1143,china,map23_5C,9,213,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.26618966087698936,0.0,balance_L1_hard_nonfullclip
mapwise_usa_map_7299_t34_src2757,1144,usa,map_7299,34,2757,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.13835527747869492,0.0,balance_L3_hard_nonfullclip
mapwise_india_map171_4C_t36_src1994,1147,india,map171_4C,36,1994,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.10262513905763626,0.0,balance_L3_hard_nonfullclip
mapwise_china_map23_8D_t36_src0490,1149,china,map23_8D,36,490,L3,"0,1,0,0",1,0.25,mixed,0.75,0.08770501613616943,0.07421875,retain_all_mixed_signal
mapwise_usa_map_15912_t18_src2918,1153,usa,map_15912,18,2918,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.22757264226675034,0.0,balance_L3_easy_all_correct
mapwise_china_map14_7D_t31_src0390,1155,china,map14_7D,31,390,L2,"0,0,1,1",2,0.5,mixed,0.5,0.14507615566253662,0.042236328125,retain_all_mixed_signal
mapwise_india_map56_3D_t3_src1340,1156,india,map56_3D,3,1340,L0,"1,1,1,0",3,0.75,mixed,0.0,0.12830095179378986,0.02685546875,retain_all_mixed_signal
mapwise_india_map102_1D_t31_src1640,1157,india,map102_1D,31,1640,L2,"0,1,1,0",2,0.5,mixed,0.25,0.18708427250385284,0.0419921875,retain_all_mixed_signal
mapwise_usa_map_2632_t41_src3003,1159,usa,map_2632,41,3003,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.30784016475081444,0.0,balance_L0_easy_all_correct
mapwise_usa_map_20774_t33_src2981,1162,usa,map_20774,33,2981,L3,"0,1,0,0",1,0.25,mixed,0.75,0.09736686944961548,0.0712890625,retain_all_mixed_signal
mapwise_china_map1_2D_t41_src0862,1163,china,map1_2D,41,862,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.1477225162088871,0.0,balance_L0_hard_nonfullclip
mapwise_china_map8_6C_t20_src0995,1170,china,map8_6C,20,995,L3,"0,1,0,0",1,0.25,mixed,0.75,0.10198855400085449,0.039794921875,retain_all_mixed_signal
mapwise_china_map7_6C_t6_src0068,1171,china,map7_6C,6,68,L0,"1,1,0,0",2,0.5,mixed,0.0,0.31246234476566315,0.01953125,retain_all_mixed_signal
mapwise_china_map6_3C_t10_src0055,1172,china,map6_3C,10,55,L1,"1,0,0,1",2,0.5,mixed,0.5,0.19715696573257446,0.039794921875,retain_all_mixed_signal
mapwise_china_map2_0C_t18_src0579,1173,china,map2_0C,18,579,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.23455063998699188,0.0,balance_L3_easy_all_correct
mapwise_usa_map_11274_t33_src2568,1176,usa,map_11274,33,2568,L3,"1,1,0,0",2,0.5,mixed,0.5,0.1540607586503029,0.0478515625,retain_all_mixed_signal
mapwise_usa_map_12788_t34_src2624,1177,usa,map_12788,34,2624,L3,"0,0,0,1",1,0.25,mixed,0.75,0.0744139701128006,0.1484375,retain_all_mixed_signal
mapwise_china_map17_4C_t16_src0156,1180,china,map17_4C,16,156,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.3246489092707634,0.0,balance_L1_hard_nonfullclip
mapwise_usa_map_20584_t16_src2663,1182,usa,map_20584,16,2663,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.16692186892032623,0.0,balance_L1_hard_nonfullclip
mapwise_india_map68_0C_t21_src1421,1183,india,map68_0C,21,1421,L2,"0,1,1,0",2,0.5,mixed,0.5,0.18930944055318832,0.0966796875,retain_all_mixed_signal
mapwise_india_map138_0D_t31_src1806,1184,india,map138_0D,31,1806,L2,"1,1,0,0",2,0.5,mixed,0.5,0.13020553067326546,0.040771484375,retain_all_mixed_signal
mapwise_india_map22_6C_t6_src1210,1187,india,map22_6C,6,1210,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.3085141032934189,0.0,balance_L0_easy_all_correct
mapwise_usa_map_8391_t19_src2575,1189,usa,map_8391,19,2575,L1,"1,0,0,1",2,0.5,mixed,0.5,0.1979423239827156,0.046142578125,retain_all_mixed_signal
mapwise_china_map1_2D_t9_src0866,1190,china,map1_2D,9,866,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.17045333608984947,0.0,balance_L1_easy_all_correct
mapwise_china_map6_0C_t35_src0663,1191,china,map6_0C,35,663,L2,"0,0,1,0",1,0.25,mixed,0.75,0.09870601445436478,0.033447265625,retain_all_mixed_signal
mapwise_usa_map_910_t4_src2299,1193,usa,map_910,4,2299,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.13353749364614487,0.0,balance_L0_hard_nonfullclip
mapwise_india_map97_6D_t18_src1601,1195,india,map97_6D,18,1601,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.1920456886291504,0.0,balance_L3_easy_all_correct
mapwise_china_map14_7D_t19_src0388,1196,china,map14_7D,19,388,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.24154793098568916,0.0,balance_L1_easy_all_correct
mapwise_india_map62_5D_t41_src1382,1199,india,map62_5D,41,1382,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.2847715653479099,0.0,balance_L0_hard_nonfullclip
mapwise_china_map21_1D_t34_src0452,1200,china,map21_1D,34,452,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.3271676152944565,0.0,balance_L3_hard_nonfullclip
mapwise_india_map166_3C_t19_src1912,1202,india,map166_3C,19,1912,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.3008933737874031,0.0,balance_L1_easy_all_correct
mapwise_india_map138_0D_t19_src1807,1204,india,map138_0D,19,1807,L1,"0,0,1,0",1,0.25,mixed,0.25,0.16204776614904404,0.1337890625,retain_all_mixed_signal
mapwise_china_map10_5C_t31_src0091,1206,china,map10_5C,31,91,L2,"0,1,0,0",1,0.25,mixed,0.75,0.09441220760345459,0.036865234375,retain_all_mixed_signal
mapwise_india_map79_2D_t39_src1462,1208,india,map79_2D,39,1462,L2,"1,1,0,1",3,0.75,mixed,0.25,0.2144385129213333,0.03369140625,retain_all_mixed_signal
mapwise_usa_map_4270_t19_src2354,1210,usa,map_4270,19,2354,L1,"1,1,1,0",3,0.75,mixed,0.0,0.14350251853466034,0.03515625,retain_all_mixed_signal
mapwise_china_map3_0C_t2_src0910,1211,china,map3_0C,2,910,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.2051234431564808,0.0,balance_L0_easy_all_correct
mapwise_usa_map_910_t18_src2304,1212,usa,map_910,18,2304,L3,"1,0,1,1",3,0.75,mixed,0.25,0.2616153508424759,0.030029296875,retain_all_mixed_signal
mapwise_usa_map_12788_t35_src2617,1216,usa,map_12788,35,2617,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.05057797208428383,0.0,balance_L2_hard_nonfullclip
mapwise_india_map128_7D_t4_src1759,1217,india,map128_7D,4,1759,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.10352963581681252,0.0,balance_L0_easy_all_correct
mapwise_usa_map_20556_t33_src2119,1218,usa,map_20556,33,2119,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.28283854201436043,0.0,balance_L3_easy_all_correct
mapwise_india_map12_7D_t9_src1130,1221,india,map12_7D,9,1130,L1,"0,1,1,1",3,0.75,mixed,0.0,0.20347945764660835,0.0279541015625,retain_all_mixed_signal
mapwise_india_map121_2C_t10_src1717,1225,india,map121_2C,10,1717,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.4150238335132599,0.0,balance_L1_hard_nonfullclip
mapwise_china_map19_0C_t34_src0823,1226,china,map19_0C,34,823,L3,"1,1,1,0",3,0.75,mixed,0.25,0.30131250619888306,0.0361328125,retain_all_mixed_signal
mapwise_india_map166_7D_t39_src1921,1229,india,map166_7D,39,1921,L2,"0,0,0,1",1,0.25,mixed,0.5,0.18672318011522293,0.162109375,retain_all_mixed_signal
mapwise_india_map97_8D_t1_src1610,1230,india,map97_8D,1,1610,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.09428303316235542,0.0,balance_L0_easy_all_correct
mapwise_usa_map_8616_t39_src2995,1234,usa,map_8616,39,2995,L2,"1,1,0,1",3,0.75,mixed,0.25,0.2819603234529495,0.0181884765625,retain_all_mixed_signal
mapwise_usa_map_2769_t30_src2525,1236,usa,map_2769,30,2525,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.18765268102288246,0.0,balance_L2_easy_all_correct
mapwise_usa_map_16686_t30_src2215,1240,usa,map_16686,30,2215,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.21895362809300423,0.0,balance_L2_easy_all_correct
mapwise_india_map102_1D_t21_src1645,1242,india,map102_1D,21,1645,L2,"1,0,1,1",3,0.75,mixed,0.25,0.19010716304183006,0.023193359375,retain_all_mixed_signal
mapwise_usa_map_200_t36_src2065,1243,usa,map_200,36,2065,L3,"0,0,1,0",1,0.25,mixed,0.75,0.10044781863689423,0.047119140625,retain_all_mixed_signal
mapwise_usa_map_584_t5_src2467,1244,usa,map_584,5,2467,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.18583424389362335,0.0,balance_L0_hard_nonfullclip
mapwise_china_map10_5C_t3_src0094,1246,china,map10_5C,3,94,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.10225020907819271,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_9685_t4_src2708,1247,usa,map_9685,4,2708,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.17418570816516876,0.0,balance_L0_hard_nonfullclip
mapwise_china_map2_3D_t31_src0267,1248,china,map2_3D,31,267,L2,"0,0,0,1",1,0.25,mixed,0.75,0.055712949484586716,0.03564453125,retain_all_mixed_signal
mapwise_usa_map_8808_t20_src2001,1249,usa,map_8808,20,2001,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.06936751306056976,0.0,balance_L3_hard_nonfullclip
mapwise_china_map6_3C_t34_src0052,1250,china,map6_3C,34,52,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.3788505420088768,0.0,balance_L3_easy_all_correct
mapwise_usa_map_957_t42_src2439,1252,usa,map_957,42,2439,L2,"1,1,0,0",2,0.5,mixed,0.5,0.16784077882766724,0.06787109375,retain_all_mixed_signal
mapwise_india_map92_2C_t18_src1543,1253,india,map92_2C,18,1543,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.4092334434390068,0.0,balance_L3_easy_all_correct
mapwise_usa_map_8083_t32_src2546,1255,usa,map_8083,32,2546,L2,"0,1,1,0",2,0.5,mixed,0.5,0.1483842208981514,0.04443359375,retain_all_mixed_signal
mapwise_usa_map_8083_t2_src2549,1256,usa,map_8083,2,2549,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.16799240931868553,0.0,balance_L0_easy_all_correct
mapwise_india_map170_5C_t9_src1970,1260,india,map170_5C,9,1970,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.3988320976495743,0.0,balance_L1_easy_all_correct
mapwise_usa_map_584_t34_src2462,1261,usa,map_584,34,2462,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.07893875241279602,0.0,balance_L3_hard_nonfullclip
mapwise_india_map59_2D_t42_src1357,1262,india,map59_2D,42,1357,L2,"1,1,1,0",3,0.75,mixed,0.0,0.23002947866916656,0.0869140625,retain_all_mixed_signal
mapwise_usa_map_13283_t16_src2149,1263,usa,map_13283,16,2149,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.08633643388748169,0.0,balance_L1_hard_nonfullclip
mapwise_india_map90_0C_t18_src1512,1264,india,map90_0C,18,1512,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.2485172338783741,0.0,balance_L3_easy_all_correct
mapwise_china_map7_8D_t1_src0324,1265,china,map7_8D,1,324,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.12861608527600765,0.0,balance_L0_hard_nonfullclip
mapwise_india_map8_6C_t10_src1081,1272,india,map8_6C,10,1081,L1,"1,0,1,0",2,0.5,mixed,0.25,0.329593725502491,0.08251953125,retain_all_mixed_signal
mapwise_usa_map_15912_t3_src2925,1273,usa,map_15912,3,2925,L0,"0,0,1,0",1,0.25,mixed,0.0,0.20911889523267746,0.06103515625,retain_all_mixed_signal
mapwise_usa_map_930_t19_src3019,1274,usa,map_930,19,3019,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.15393239818513393,0.0,balance_L1_easy_all_correct
mapwise_china_map2_0D_t39_src0686,1276,china,map2_0D,39,686,L2,"0,0,1,1",2,0.5,mixed,0.5,0.12821262329816818,0.0303955078125,retain_all_mixed_signal
mapwise_usa_map_689_t16_src2964,1277,usa,map_689,16,2964,L1,"1,1,0,1",3,0.75,mixed,0.0,0.14222346805036068,0.04248046875,retain_all_mixed_signal
mapwise_usa_map_930_t9_src3012,1280,usa,map_930,9,3012,L1,"1,0,0,1",2,0.5,mixed,0.5,0.14436183869838715,0.021484375,retain_all_mixed_signal
mapwise_india_map168_3C_t21_src1946,1281,india,map168_3C,21,1946,L2,"0,0,1,1",2,0.5,mixed,0.5,0.21787426620721817,0.033203125,retain_all_mixed_signal
mapwise_india_map10_8C_t16_src1115,1282,india,map10_8C,16,1115,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.2561372295022011,0.0,balance_L1_hard_nonfullclip
mapwise_china_map22_6D_t39_src0715,1285,china,map22_6D,39,715,L2,"0,0,1,0",1,0.25,mixed,0.75,0.0657697394490242,0.1484375,retain_all_mixed_signal
mapwise_usa_map_20774_t31_src2988,1286,usa,map_20774,31,2988,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.09133677184581757,0.0,balance_L2_hard_nonfullclip
mapwise_usa_map_17383_t16_src2882,1287,usa,map_17383,16,2882,L1,"0,0,0,1",1,0.25,mixed,0.75,0.11095274239778519,0.0947265625,retain_all_mixed_signal
mapwise_india_map1_0C_t33_src1005,1288,india,map1_0C,33,1005,L3,"1,0,0,0",1,0.25,mixed,0.75,0.11390577256679535,0.05908203125,retain_all_mixed_signal
mapwise_china_map9_0D_t41_src0345,1290,china,map9_0D,41,345,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.2878219075500965,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_8808_t12_src2003,1291,usa,map_8808,12,2003,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.16956468299031258,0.0,balance_L2_easy_all_correct
mapwise_china_map1_1D_t9_src0256,1295,china,map1_1D,9,256,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.16725722327828407,0.0,balance_L1_easy_all_correct
mapwise_china_map2_3D_t8_src0263,1296,china,map2_3D,8,263,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.09867810271680355,0.0,balance_L0_hard_nonfullclip
mapwise_china_map6_3D_t30_src0301,1297,china,map6_3D,30,301,L2,"0,1,0,0",1,0.25,mixed,0.25,0.2302643433213234,0.051513671875,retain_all_mixed_signal
mapwise_china_map17_4C_t36_src0153,1299,china,map17_4C,36,153,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.4211770072579384,0.0,balance_L3_hard_nonfullclip
mapwise_usa_map_2769_t17_src2524,1300,usa,map_2769,17,2524,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.033389486372470856,0.0,balance_L2_hard_nonfullclip
mapwise_china_map21_1C_t39_src0766,1303,china,map21_1C,39,766,L2,"0,0,0,1",1,0.25,mixed,0.75,0.09290005266666412,0.058349609375,retain_all_mixed_signal
mapwise_china_map16_5C_t21_src0636,1304,china,map16_5C,21,636,L2,"1,0,1,0",2,0.5,mixed,0.5,0.19501739740371704,0.0311279296875,retain_all_mixed_signal
mapwise_china_map5_4C_t24_src0935,1305,china,map5_4C,24,935,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.35448671132326126,0.0,balance_L2_easy_all_correct
mapwise_india_map11_1C_t31_src1128,1311,india,map11_1C,31,1128,L2,"1,1,0,1",3,0.75,mixed,0.25,0.2662668824195862,0.040283203125,retain_all_mixed_signal
mapwise_usa_map_9447_t5_src2714,1313,usa,map_9447,5,2714,L0,"0,0,1,1",2,0.5,mixed,0.0,0.2409384585916996,0.0291748046875,retain_all_mixed_signal
mapwise_china_map21_2D_t9_src0727,1314,china,map21_2D,9,727,L1,"1,0,0,1",2,0.5,mixed,0.0,0.19399846717715263,0.0211181640625,retain_all_mixed_signal
mapwise_india_map121_2C_t21_src1715,1315,india,map121_2C,21,1715,L2,"1,0,0,1",2,0.5,mixed,0.5,0.19500334560871124,0.049072265625,retain_all_mixed_signal
mapwise_china_map5_7D_t19_src0294,1317,china,map5_7D,19,294,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.1391073353588581,0.0,balance_L1_easy_all_correct
mapwise_china_map13_4C_t34_src0677,1318,china,map13_4C,34,677,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.2782995477318764,0.0,balance_L3_hard_nonfullclip
mapwise_india_map51_0D_t4_src1304,1319,india,map51_0D,4,1304,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.09708479046821594,0.0,balance_L0_easy_all_correct
mapwise_india_map158_0D_t24_src1859,1328,india,map158_0D,24,1859,L2,"0,0,0,1",1,0.25,mixed,0.75,0.053094640374183655,0.154296875,retain_all_mixed_signal
mapwise_china_map23_5C_t22_src0217,1329,china,map23_5C,22,217,L2,"0,0,0,1",1,0.25,mixed,0.5,0.18517844378948212,0.103515625,retain_all_mixed_signal
mapwise_usa_map_12319_t1_src3024,1330,usa,map_12319,1,3024,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.12086176685988903,0.0,balance_L0_easy_all_correct
mapwise_china_map5_1C_t17_src0220,1331,china,map5_1C,17,220,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.3112724497914314,0.0,balance_L2_hard_nonfullclip
mapwise_india_map121_2C_t24_src1719,1334,india,map121_2C,24,1719,L2,"0,0,1,0",1,0.25,mixed,0.75,0.07795865833759308,0.06689453125,retain_all_mixed_signal
mapwise_usa_map_1280_t4_src2334,1338,usa,map_1280,4,2334,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.20050961524248123,0.0,balance_L0_hard_nonfullclip
mapwise_china_map21_2D_t22_src0723,1340,china,map21_2D,22,723,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.075055792927742,0.0,balance_L2_hard_nonfullclip
mapwise_china_map5_4C_t3_src0929,1341,china,map5_4C,3,929,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.11282030679285526,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_11175_t34_src2871,1342,usa,map_11175,34,2871,L3,"0,1,1,1",3,0.75,mixed,0.25,0.18394217267632484,0.021240234375,retain_all_mixed_signal
mapwise_china_map1_1D_t42_src0251,1343,china,map1_1D,42,251,L2,"1,0,1,1",3,0.75,mixed,0.0,0.22318266332149506,0.078125,retain_all_mixed_signal
mapwise_usa_map_488_t1_src2474,1345,usa,map_488,1,2474,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.1075106542557478,0.0,balance_L0_easy_all_correct
mapwise_usa_map_18501_t9_src2183,1346,usa,map_18501,9,2183,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.1736710462719202,0.0,balance_L1_hard_nonfullclip
mapwise_india_map158_1C_t18_src1863,1348,india,map158_1C,18,1863,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.2302541621029377,0.0,balance_L3_easy_all_correct
mapwise_china_map8_7D_t18_src0536,1349,china,map8_7D,18,536,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.253671083599329,0.0,balance_L3_hard_nonfullclip
mapwise_usa_map_33_t31_src2021,1350,usa,map_33,31,2021,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.2168269343674183,0.0,balance_L2_easy_all_correct
mapwise_china_map5_7D_t21_src0289,1351,china,map5_7D,21,289,L2,"0,1,0,1",2,0.5,mixed,0.5,0.16915590316057205,0.59375,retain_all_mixed_signal
mapwise_usa_map_19_t30_src2394,1352,usa,map_19,30,2394,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.20294547826051712,0.0,balance_L2_easy_all_correct
mapwise_china_map7_6C_t36_src0064,1353,china,map7_6C,36,64,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.3078838512301445,0.0,balance_L3_hard_nonfullclip
mapwise_usa_map_9685_t33_src2702,1356,usa,map_9685,33,2702,L3,"1,0,1,1",3,0.75,mixed,0.25,0.21146119385957718,0.017578125,retain_all_mixed_signal
mapwise_china_map8_5C_t33_src0076,1358,china,map8_5C,33,76,L3,"0,0,0,1",1,0.25,mixed,0.75,0.1004689633846283,0.061767578125,retain_all_mixed_signal
mapwise_usa_map_9447_t22_src2718,1359,usa,map_9447,22,2718,L2,"0,1,0,1",2,0.5,mixed,0.25,0.18745125457644463,0.02392578125,retain_all_mixed_signal
mapwise_india_map123_0D_t32_src1727,1360,india,map123_0D,32,1727,L2,"1,1,0,0",2,0.5,mixed,0.0,0.2581104412674904,0.0810546875,retain_all_mixed_signal
mapwise_usa_map_5327_t3_src2777,1362,usa,map_5327,3,2777,L0,"1,1,0,1",3,0.75,mixed,0.0,0.18508337810635567,0.02587890625,retain_all_mixed_signal
mapwise_india_map79_2D_t18_src1468,1363,india,map79_2D,18,1468,L3,"1,1,0,1",3,0.75,mixed,0.25,0.1220916360616684,0.0167236328125,retain_all_mixed_signal
